record_id,date,tide,time,location,count_1,count_2,count_3,mean_count,in_daily_total_yn,raw_datafile
943,19-Apr-04,rising,17:25,west end mumblies,0,,,0,FALSE,BPPEEP2004.xls
944,19-Apr-04,rising,17:40,Bruns.corner,16000,,,16000,FALSE,BPPEEP2004.xls
945,19-Apr-04,rising,17:40,flying around Bruns Point,5000,,,5000,FALSE,BPPEEP2004.xls
946,19-Apr-04,rising,17:45,WNW side Bruns (Canoe Pass)near tip,20000,,,20000,FALSE,BPPEEP2004.xls
947,19-Apr-04,rising,18:00,Canoe Pass,20000,,,20000,FALSE,BPPEEP2004.xls
948,19-Apr-04,,,TOTAL,,,,99500,total,BPPEEP2004.xls
949,20-Apr-04,rising,16:30,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
950,20-Apr-04,rising,16:40,Bruns.corner,35000,,,35000,FALSE,BPPEEP2004.xls
951,20-Apr-04,rising,16:40,C.Port corner,25000,,,25000,FALSE,BPPEEP2004.xls
952,20-Apr-04,rising,17:06,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
953,20-Apr-04,rising,17:06,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
954,20-Apr-04,rising,17:10,C.Port corner,2000,,,2000,FALSE,BPPEEP2004.xls
955,20-Apr-04,rising,17:15,Bruns.corner,80000,85000,65000,77000,TRUE,BPPEEP2004.xls
956,20-Apr-04,rising,17:20,flying over CP jetty to intercauseway,7000,,,7000,FALSE,BPPEEP2004.xls
957,20-Apr-04,rising,17:25,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
958,20-Apr-04,rising,17:25,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
959,20-Apr-04,rising,17:30,west end mumblies,35000,43000,38000,41000,FALSE,BPPEEP2004.xls
960,20-Apr-04,rising,17:52,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
961,20-Apr-04,rising,18:00,west end mumblies,,,,,FALSE,BPPEEP2004.xls
962,20-Apr-04,rising,18:15,Bruns.corner,4000,,,4000,FALSE,BPPEEP2004.xls
963,20-Apr-04,,,TOTAL,,,,77000,total,BPPEEP2004.xls
964,21-Apr-04,dropping,8:19,Bruns.corner,0,,,0,FALSE,BPPEEP2004.xls
965,21-Apr-04,dropping,8:26,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
966,21-Apr-04,dropping,8:35,Bruns.corner,400,,,400,FALSE,BPPEEP2004.xls
967,21-Apr-04,dropping,9:05,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
968,21-Apr-04,dropping,9:05,C.Port corner,5000,,,5000,FALSE,BPPEEP2004.xls
969,21-Apr-04,dropping,9:10,east end mumblies,7500,,,7500,FALSE,BPPEEP2004.xls
970,21-Apr-04,dropping,9:15,east of pilings,1200,,,1200,FALSE,BPPEEP2004.xls
971,21-Apr-04,dropping,9:20,mid-pilings,700,,,700,FALSE,BPPEEP2004.xls
972,21-Apr-04,dropping,9:30,west end mumblies,23500,27000,,25250,FALSE,BPPEEP2004.xls
973,21-Apr-04,,,TOTAL - morning dropping tide,,,,39650,total,BPPEEP2004.xls
974,21-Apr-04,rising,17:30,WNW side Bruns (Canoe Pass)near tip,650,,,650,FALSE,BPPEEP2004.xls
975,21-Apr-04,rising,17:45,west end mumblies,50000,,,50000,FALSE,BPPEEP2004.xls
976,21-Apr-04,rising,17:45,view corner,2500,,,2500,FALSE,BPPEEP2004.xls
977,21-Apr-04,rising,18:10,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
978,21-Apr-04,rising,18:10,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
979,21-Apr-04,rising,18:10,from CP to BP,47200,,,47200,TRUE,BPPEEP2004.xls
980,21-Apr-04,rising,18:50,Bruns.corner,,,,,FALSE,BPPEEP2004.xls
981,21-Apr-04,rising,18:50,WNW side Bruns (Canoe Pass)near tip,,,,,FALSE,BPPEEP2004.xls
982,21-Apr-04,,,TOTAL - afternoon rising tide,,,,47200,total,BPPEEP2004.xls
983,22-Apr-04,dropping,8:35,WNW side Bruns (Canoe Pass)near tip,15000,,,15000,TRUE,BPPEEP2004.xls
984,22-Apr-04,dropping,8:50,Bruns. Corner-west end mumblies,25000,,,25000,TRUE,BPPEEP2004.xls
985,22-Apr-04,dropping,9:00,east end mumblies,1500,,,1500,TRUE,BPPEEP2004.xls
986,22-Apr-04,dropping,9:07,C.Port corner,12000,,,12000,TRUE,BPPEEP2004.xls
987,22-Apr-04,dropping,9:10,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
988,22-Apr-04,dropping,9:10,C.Port corner,12000,13000,,12500,FALSE,BPPEEP2004.xls
989,22-Apr-04,dropping,9:27,Bruns.corner,29000,23000,,26000,FALSE,BPPEEP2004.xls
990,22-Apr-04,dropping,9:47,C.Port corner,17000,,,17000,FALSE,BPPEEP2004.xls
991,22-Apr-04,dropping,10:00,length of mumblies and into BP corner,28000,,,28000,FALSE,BPPEEP2004.xls
992,22-Apr-04,,,TOTAL-used BP to CP count,,,,53500,total,BPPEEP2004.xls
993,23-Apr-04,dropping,8:45,WNW side Bruns (Canoe Pass)near tip,200,,,200,FALSE,BPPEEP2004.xls
994,23-Apr-04,dropping,8:50,Bruns.corner,15500,,,15500,FALSE,BPPEEP2004.xls
995,23-Apr-04,dropping,9:00,Bruns.corner,18000,,,18000,FALSE,BPPEEP2004.xls
996,23-Apr-04,dropping,9:00,west end to center mumblies,1500,,,1500,FALSE,BPPEEP2004.xls
997,23-Apr-04,dropping,9:05,C.Port corner,22000,,,22000,FALSE,BPPEEP2004.xls
998,23-Apr-04,dropping,9:30,jetty side marsh,9000,,,9000,TRUE,BPPEEP2004.xls
999,23-Apr-04,dropping,9:30,C.Port corner,10500,,,10500,TRUE,BPPEEP2004.xls
1000,23-Apr-04,dropping,9:35,east end mumblies,250,,,250,TRUE,BPPEEP2004.xls
1001,23-Apr-04,dropping,9:40,off pilings,900,,,900,TRUE,BPPEEP2004.xls
1002,23-Apr-04,dropping,9:45,pilings (west end),200,,,200,TRUE,BPPEEP2004.xls
1003,23-Apr-04,dropping,9:55,Bruns.corner,35200,30000,,32600,TRUE,BPPEEP2004.xls
1004,23-Apr-04,dropping,10:00,WNW side Bruns (Canoe Pass)near tip,2000,,,2000,TRUE,BPPEEP2004.xls
1005,23-Apr-04,,,TOTAL,,,,55450,total,BPPEEP2004.xls
1006,24-Apr-04,dropping,9:00,WNW side Bruns (Canoe Pass)near tip,20000,,,20000,FALSE,BPPEEP2004.xls
1007,24-Apr-04,dropping,9:08,Bruns.corner,3000,,,3000,FALSE,BPPEEP2004.xls
1008,24-Apr-04,dropping,9:10,west end mumblies,1000,,,1000,FALSE,BPPEEP2004.xls
1009,24-Apr-04,dropping,9:20,east end mumblies,1500,,,1500,FALSE,BPPEEP2004.xls
1010,24-Apr-04,dropping,9:25,CP corner and side marsh,7500,,,7500,FALSE,BPPEEP2004.xls
1011,24-Apr-04,dropping,9:30,jetty side marsh,7000,7500,8000,7900,FALSE,BPPEEP2004.xls
1012,24-Apr-04,dropping,9:30,C.Port corner,8500,7500,6500,7500,FALSE,BPPEEP2004.xls
1013,24-Apr-04,dropping,9:48,jetty side marsh,5000,,,5000,TRUE,BPPEEP2004.xls
1014,24-Apr-04,dropping,9:48,C.Port corner,11000,,,11000,TRUE,BPPEEP2004.xls
1015,24-Apr-04,dropping,9:50,east end mumblies,6000,,,6000,TRUE,BPPEEP2004.xls
1016,24-Apr-04,dropping,9:55,east end pilings (mud close to dike),3500,,,3500,TRUE,BPPEEP2004.xls
1017,24-Apr-04,dropping,9:55,east end pilings (outer edge mumblies),2500,,,2500,TRUE,BPPEEP2004.xls
1018,24-Apr-04,dropping,10:00,west end mumblies,2000,,,2000,TRUE,BPPEEP2004.xls
1019,24-Apr-04,dropping,10:05,Bruns.corner,15000,17000,,16000,TRUE,BPPEEP2004.xls
1020,24-Apr-04,dropping,10:09,WNW side Bruns (Canoe Pass)near tip,0,,,0,TRUE,BPPEEP2004.xls
1021,24-Apr-04,,,TOTAL,,,,46000,total,BPPEEP2004.xls
1022,25-Apr-04,dropping,8:30,WNW side Bruns (Canoe Pass)near tip,15000,20000,,17500,FALSE,BPPEEP2004.xls
1023,25-Apr-04,dropping,8:40,Bruns. Corner-west end mumblies,25000,28000,,26500,FALSE,BPPEEP2004.xls
1024,25-Apr-04,dropping,8:45,pilings (mud close to dike),1000,1200,,1100,FALSE,BPPEEP2004.xls
1025,25-Apr-04,dropping,8:55,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1026,25-Apr-04,dropping,8:55,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
1027,25-Apr-04,dropping,9:00,flying over CP jetty heading west,50,,,50,FALSE,BPPEEP2004.xls
1028,25-Apr-04,dropping,9:05,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
1029,25-Apr-04,dropping,9:05,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1030,25-Apr-04,dropping,9:05,east end mumblies,200,,,200,FALSE,BPPEEP2004.xls
1031,25-Apr-04,dropping,9:15,Bruns.corner,39000,42000,,40500,FALSE,BPPEEP2004.xls
1032,25-Apr-04,dropping,9:35,WNW side Bruns (Canoe Pass)near tip,15000,,,15000,FALSE,BPPEEP2004.xls
1033,25-Apr-04,dropping,9:45,jetty side marsh,300,,,300,TRUE,BPPEEP2004.xls
1034,25-Apr-04,dropping,9:45,C.Port corner,0,,,0,TRUE,BPPEEP2004.xls
1035,25-Apr-04,dropping,9:45,east end mumblies,700,,,700,TRUE,BPPEEP2004.xls
1036,25-Apr-04,dropping,10:00,Bruns.corner,41000,38000,,39500,TRUE,BPPEEP2004.xls
1037,25-Apr-04,dropping,10:05,WNW side Bruns (Canoe Pass)near tip,25000,,,25000,TRUE,BPPEEP2004.xls
1038,25-Apr-04,,,TOTAL of quick count BP to CP,,,,45150,total,BPPEEP2004.xls
1039,25-Apr-04,,,TOTAL  first sweep CP to BP,,,,55700,total,BPPEEP2004.xls
1040,25-Apr-04,,,TOTAL  second sweep CP to BP,,,,65500,total,BPPEEP2004.xls
1041,26-Apr-04,dropping,6:25,WNW side Bruns (Canoe Pass)near tip,,,,,FALSE,BPPEEP2004.xls
1042,26-Apr-04,dropping,6:43,Bruns.corner to pilings,60000,62000,,61000,FALSE,BPPEEP2004.xls
1043,26-Apr-04,dropping,6:55,C.Port corner,7500,,,7500,FALSE,BPPEEP2004.xls
1044,26-Apr-04,dropping,7:00,jetty side marsh,1000,,,1000,TRUE,BPPEEP2004.xls
1045,26-Apr-04,dropping,7:00,C.Port corner,8500,,,8500,TRUE,BPPEEP2004.xls
1046,26-Apr-04,dropping,7:10,east of east end pilings (inner mud),9500,,,9500,TRUE,BPPEEP2004.xls
1047,26-Apr-04,dropping,7:20,Bruns. Corner-west end mumblies,37000,40000,,40000,TRUE,BPPEEP2004.xls
1048,26-Apr-04,,,TOTAL,,,,59000,total,BPPEEP2004.xls
1049,27-Apr-04,dropping,6:45,WNW side Bruns (Canoe Pass)near tip,2000,,,2000,FALSE,BPPEEP2004.xls
1050,27-Apr-04,dropping,7:00,Bruns. Corner-west end mumblies,70000,,,70000,FALSE,BPPEEP2004.xls
1051,27-Apr-04,dropping,7:20,C.Port corner,29000,25000,,27000,FALSE,BPPEEP2004.xls
1052,27-Apr-04,dropping,7:20,jetty side marsh,3000,,,3000,FALSE,BPPEEP2004.xls
1053,27-Apr-04,dropping,7:30,jetty side marsh,8000,,,8000,TRUE,BPPEEP2004.xls
1054,27-Apr-04,dropping,7:30,C.Port corner,26000,29000,,27500,TRUE,BPPEEP2004.xls
1055,27-Apr-04,dropping,7:30,flying over wires to intercauseway,2000,,,2000,TRUE,BPPEEP2004.xls
1056,27-Apr-04,dropping,8:00,Bruns. Corner-west end mumblies,62000,,,62000,TRUE,BPPEEP2004.xls
1057,27-Apr-04,dropping,8:10,WNW side Bruns (Canoe Pass)near tip,1500,,,1500,TRUE,BPPEEP2004.xls
1058,27-Apr-04,,,TOTAL,,,,101000,total,BPPEEP2004.xls
1059,28-Apr-04,dropping,8:55,WNW side Bruns (Canoe Pass)near tip,8000,,,8000,FALSE,BPPEEP2004.xls
1060,28-Apr-04,dropping,9:05,Bruns. Corner-west end mumblies,14500,18000,,16300,FALSE,BPPEEP2004.xls
1061,28-Apr-04,dropping,9:15,mumblies out from pilings,20000,,,20000,FALSE,BPPEEP2004.xls
1062,28-Apr-04,dropping,9:24,jetty side marsh,3000,,,3000,FALSE,BPPEEP2004.xls
1063,28-Apr-04,dropping,9:24,C.Port corner,12500,,,12500,FALSE,BPPEEP2004.xls
1064,28-Apr-04,dropping,9:35,outer mumblies out from pilings,28000,,,28000,FALSE,BPPEEP2004.xls
1065,28-Apr-04,dropping,9:45,Bruns. Corner-west end mumblies,19000,,,19000,FALSE,BPPEEP2004.xls
1066,28-Apr-04,dropping,10:00,jetty side marsh,0,,,0,TRUE,BPPEEP2004.xls
1067,28-Apr-04,dropping,10:00,C.Port corner,11000,,,11000,TRUE,BPPEEP2004.xls
1068,28-Apr-04,dropping,10:15,outer mumblies out from pilings,18000,,,18000,TRUE,BPPEEP2004.xls
1069,28-Apr-04,dropping,10:20,Bruns. Corner-west end mumblies,46000,45000,,45500,TRUE,BPPEEP2004.xls
1070,28-Apr-04,dropping,10:22,outer tip Brunswick Point,8000,7000,,7500,TRUE,BPPEEP2004.xls
1071,28-Apr-04,,,TOTAL,,,,62500,total,BPPEEP2004.xls
1072,28-Apr-04,,,TOTAL,,,,82000,total,BPPEEP2004.xls
1073,29-Apr-04,rising/high,10:29,WNW side Bruns (Canoe Pass)near tip,200,,,200,AVG 1,BPPEEP2004.xls
1074,29-Apr-04,rising/high,10:39,Bruns.corner,12000,,,12000,AVG 1,BPPEEP2004.xls
1075,29-Apr-04,rising/high,10:43,outer mumblies out from pilings,14500,,,14500,AVG 1,BPPEEP2004.xls
1076,29-Apr-04,rising/high,10:47,east of east end pilings (34th pullout),7000,,,7000,AVG 1,BPPEEP2004.xls
1077,29-Apr-04,rising/high,10:50,C.Port corner,4200,,,4200,AVG 1,BPPEEP2004.xls
1078,29-Apr-04,rising/high,11:00,jetty side marsh,0,,,0,AVG 2,BPPEEP2004.xls
1079,29-Apr-04,rising/high,11:00,C.Port corner,11,,,11,AVG 2,BPPEEP2004.xls
1080,29-Apr-04,rising/high,11:05,east of east end pilings (34th pullout),3100,4600,,4600,AVG 2,BPPEEP2004.xls
1081,29-Apr-04,rising/high,11:20,Bruns.corner to pilings,27500,30000,,28750,AVG 2,BPPEEP2004.xls
1082,29-Apr-04,,,first total estimate,,,,37900,total,BPPEEP2004.xls
1083,29-Apr-04,,,second total estimate,,,,33361,total,BPPEEP2004.xls
1084,29-Apr-04,,,TOTAL,,,,35600,total,BPPEEP2004.xls
1085,30-Apr-04,rising,14:10,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
1086,30-Apr-04,rising,14:10,Bruns.corner,,,,,FALSE,BPPEEP2004.xls
1087,30-Apr-04,rising,14:55,WNW side Bruns (Canoe Pass)near tip,60000,,,60000,TRUE,BPPEEP2004.xls
1088,30-Apr-04,rising,15:00,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
1089,30-Apr-04,rising,15:00,C.Port corner,1800,,,1800,FALSE,BPPEEP2004.xls
1090,30-Apr-04,rising,15:05,east of east end pilings (34th pullout),1000,,,1000,FALSE,BPPEEP2004.xls
1091,30-Apr-04,rising,15:20,Bruns.corner,20000,20500,22500,21000,FALSE,BPPEEP2004.xls
1092,30-Apr-04,rising,15:30,WNW side Bruns (Canoe Pass)near tip,,,,,FALSE,BPPEEP2004.xls
1093,30-Apr-04,,,total of CP to BP count,,,,23800,total,BPPEEP2004.xls
1094,30-Apr-04,,,TOTAL,,,,60000,total,BPPEEP2004.xls
1095,1-May-04,rising,14:30,WNW side Bruns (Canoe Pass)near tip,2000,,,2000,FALSE,BPPEEP2004.xls
1096,1-May-04,rising,14:30,Bruns.corner to pilings,60000,,,60000,FALSE,BPPEEP2004.xls
1097,1-May-04,rising,14:40,jetty side marsh,800,,,800,FALSE,BPPEEP2004.xls
1098,1-May-04,rising,14:40,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1099,1-May-04,rising,14:45,east of east end pilings (34th pullout),1000,,,1000,FALSE,BPPEEP2004.xls
1100,1-May-04,rising,14:50,east end pilings,1050,,,1050,FALSE,BPPEEP2004.xls
1101,1-May-04,rising,15:05,Bruns.corner,12000,,,12000,FALSE,BPPEEP2004.xls
1102,1-May-04,rising,15:30,WNW side Bruns (Canoe Pass)near tip,8000,,,8000,TRUE,BPPEEP2004.xls
1103,1-May-04,rising,15:55,jetty side marsh,1500,,,1500,TRUE,BPPEEP2004.xls
1104,1-May-04,rising,15:55,C.Port corner,0,,,0,TRUE,BPPEEP2004.xls
1105,1-May-04,rising,16:00,mumblies off pilings to west end pilings,15900,,,15900,TRUE,BPPEEP2004.xls
1106,1-May-04,rising,16:10,Bruns.corner,590,,,590,TRUE,BPPEEP2004.xls
1107,1-May-04,,,TOTAL first sweep,,,,22850,total,BPPEEP2004.xls
1108,1-May-04,,,TOTAL second sweep,,,,25990,total,BPPEEP2004.xls
1109,2-May-04,rising,14:50,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
1110,2-May-04,rising,14:55,Bruns.corner,27000,25500,,26250,TRUE,BPPEEP2004.xls
1111,2-May-04,rising,15:05,C.Port corner,60,,,60,FALSE,BPPEEP2004.xls
1112,2-May-04,rising,15:20,Bruns.corner,0,,,0,FALSE,BPPEEP2004.xls
1113,2-May-04,rising,16:07,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
1114,2-May-04,rising,16:07,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1115,2-May-04,rising,16:12,mumblies off pilings to west end pilings,15000,,,15000,FALSE,BPPEEP2004.xls
1116,2-May-04,rising,16:25,Bruns.corner,0,,,0,FALSE,BPPEEP2004.xls
1117,2-May-04,,,TOTAL first sweep,,,,26300,total,BPPEEP2004.xls
1118,2-May-04,,,TOTAL second sweep,,,,15000,total,BPPEEP2004.xls
1119,3-May-04,rising,15:55,WNW side Bruns (Canoe Pass)near tip,1000,,,1000,TRUE,BPPEEP2004.xls
1120,3-May-04,rising,16:00,Bruns.corner,10000,11500,13500,11700,TRUE,BPPEEP2004.xls
1121,3-May-04,rising,16:10,"west end pilings, inside mumblies",1000,,,1000,TRUE,BPPEEP2004.xls
1122,3-May-04,rising,16:15,mid pilings inside mumblies,3800,,,3800,TRUE,BPPEEP2004.xls
1123,3-May-04,rising,16:20,jetty side marsh,0,,,0,TRUE,BPPEEP2004.xls
1124,3-May-04,rising,16:20,C.Port corner,400,,,400,TRUE,BPPEEP2004.xls
1125,3-May-04,rising,16:25,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
1126,3-May-04,rising,16:25,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1127,3-May-04,rising,16:27,mumblies off pilings,90,,,90,FALSE,BPPEEP2004.xls
1128,3-May-04,rising,16:30,Bruns.corner,16500,17000,,16750,FALSE,BPPEEP2004.xls
1129,3-May-04,rising,16:55,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
1130,3-May-04,,,TOTAL  first count BP to CP,,,,17900,total,BPPEEP2004.xls
1131,3-May-04,,,TOTAL second count CP to BP,,,,16840,total,BPPEEP2004.xls
1132,4-May-04,rising,16:15,WNW side Bruns (Canoe Pass)near tip,25,,,25,FALSE,BPPEEP2004.xls
1133,4-May-04,rising,16:20,Bruns.corner,1000,,,1000,FALSE,BPPEEP2004.xls
1134,4-May-04,rising,16:20,view corner,1000,,,1000,FALSE,BPPEEP2004.xls
1135,4-May-04,rising,16:25,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1136,4-May-04,rising,16:25,jetty side marsh,0,,,0,FALSE,BPPEEP2004.xls
1137,4-May-04,rising,16:33,jetty side marsh,0,,,0,TRUE,BPPEEP2004.xls
1138,4-May-04,rising,16:33,C.Port corner,0,,,0,TRUE,BPPEEP2004.xls
1139,4-May-04,rising,16:45,Bruns.corner,1800,,,1800,TRUE,BPPEEP2004.xls
1140,4-May-04,,,TOTAL,,,,1800,total,BPPEEP2004.xls
1141,5-May-04,dropping,8:10,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
1142,5-May-04,dropping,8:13,Bruns.corner,30,,,30,FALSE,BPPEEP2004.xls
1143,5-May-04,dropping,8:25,mid mumblies off pilings,1000,,,1000,FALSE,BPPEEP2004.xls
1144,5-May-04,dropping,8:39,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1145,5-May-04,dropping,8:39,jetty side marsh,200,,,200,FALSE,BPPEEP2004.xls
1146,5-May-04,dropping,,TOTAL,,,,1230,total,BPPEEP2004.xls
1147,5-May-04,rising,16:45,WNW side Bruns (Canoe Pass)near tip,30,,,30,FALSE,BPPEEP2004.xls
1148,5-May-04,rising,17:00,Bruns.corner,0,,,0,FALSE,BPPEEP2004.xls
1149,5-May-04,rising,17:00,west end mumblies,0,,,0,FALSE,BPPEEP2004.xls
1150,5-May-04,rising,17:15,east end pilings - outer edge mumblies,200,,,200,FALSE,BPPEEP2004.xls
1151,5-May-04,rising,17:22,C.Port corner,240,,,240,FALSE,BPPEEP2004.xls
1152,5-May-04,rising,17:39,jetty side marsh,50,,,50,TRUE,BPPEEP2004.xls
1153,5-May-04,rising,17:39,C.Port corner,0,,,0,TRUE,BPPEEP2004.xls
1154,5-May-04,rising,17:45,east of east end pilings- 34th pullout,450,,,450,TRUE,BPPEEP2004.xls
1155,5-May-04,rising,17:48,west end mumblies,1500,,,1500,TRUE,BPPEEP2004.xls
1156,5-May-04,rising,17:51,Bruns.corner,240,,,240,TRUE,BPPEEP2004.xls
1157,5-May-04,rising,,TOTAL,,,,2240,total,BPPEEP2004.xls
1158,6-May-04,dropping,8:48,WNW side Bruns (Canoe Pass)near tip,150,,,150,TRUE,BPPEEP2004.xls
1159,6-May-04,dropping,8:57,Bruns.corner,1450,,,1450,TRUE,BPPEEP2004.xls
1160,6-May-04,dropping,9:05,view corner,100,,,100,TRUE,BPPEEP2004.xls
1161,6-May-04,dropping,9:20,C.Port corner,950,,,950,TRUE,BPPEEP2004.xls
1162,6-May-04,dropping,9:20,jetty side marsh,400,,,400,TRUE,BPPEEP2004.xls
1163,6-May-04,dropping,9:34,jetty side marsh,1250,,,1250,FALSE,BPPEEP2004.xls
1164,6-May-04,dropping,9:34,C.Port corner,0,,,0,FALSE,BPPEEP2004.xls
1165,6-May-04,dropping,9:38,west end pilings,0,,,0,FALSE,BPPEEP2004.xls
1166,6-May-04,dropping,9:44,Bruns.corner,0,,,0,FALSE,BPPEEP2004.xls
1167,6-May-04,,,TOTAL,,,,3050,total,BPPEEP2004.xls
1168,7-May-04,dropping,9:05,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2004.xls
1169,7-May-04,dropping,9:07,Bruns. Corner-west end mumblies,1000,,,1000,FALSE,BPPEEP2004.xls
1170,7-May-04,dropping,9:18,Bruns. Corner-west end mumblies,1800,,,1800,FALSE,BPPEEP2004.xls
1171,7-May-04,dropping,9:35,east end mumblies,0,,,0,TRUE,BPPEEP2004.xls
1172,7-May-04,dropping,9:35,C.Port corner,0,,,0,TRUE,BPPEEP2004.xls
1173,7-May-04,dropping,9:35,jetty side marsh,100,,,100,TRUE,BPPEEP2004.xls
1174,7-May-04,dropping,9:40,Bruns. Corner-west end mumblies,1900,,,1900,TRUE,BPPEEP2004.xls
1175,7-May-04,,,TOTAL,,,,2000,total,BPPEEP2004.xls
1176,18-Apr-05,rising,11:18,WNW side Bruns(Canoe Pass),0,,,0,FALSE,BPPEEP2005.xls
1177,18-Apr-05,rising,11:36,C.Port corner,0,,,0,TRUE,BPPEEP2005.xls
1178,18-Apr-05,rising,11:36,jetty side marsh,0,,,0,TRUE,BPPEEP2005.xls
1179,18-Apr-05,rising,11:46,out from east end pilings,2800,,,2800,TRUE,BPPEEP2005.xls
1180,18-Apr-05,rising,11:50,view corner,13000,15500,,14250,TRUE,BPPEEP2005.xls
1181,18-Apr-05,rising,11:55,Bruns.corner,4500,4000,,4250,TRUE,BPPEEP2005.xls
1182,18-Apr-05,rising,12:00,WNW side Bruns (Canoe Pass)near tip,5000,,,5000,TRUE,BPPEEP2005.xls
1183,18-Apr-05,rising,12:10,WNW side Bruns(Canoe Pass),400,,,400,TRUE,BPPEEP2005.xls
1184,18-Apr-05,rising,12:10,Brunswick Pt. marsh tip,800,,,800,TRUE,BPPEEP2005.xls
1185,18-Apr-05,,,TOTAL,,,,27500,total,BPPEEP2005.xls
1186,19-Apr-05,rising,14:37,WNW side Bruns (Canoe Pass)near tip,,,,0,FALSE,BPPEEP2005.xls
1187,19-Apr-05,rising,14:43,Bruns.corner,,,,,FALSE,BPPEEP2005.xls
1188,19-Apr-05,rising,14:50,off 34th pullout,700,,,700,FALSE,BPPEEP2005.xls
1189,19-Apr-05,high,14:57,CP jetty side marsh,6000,,,6000,TRUE,BPPEEP2005.xls
1190,19-Apr-05,high,14:57,C.Port corner,3400,,,3400,TRUE,BPPEEP2005.xls
1191,19-Apr-05,high,15:10,out from east end pilings,3200,3600,,3400,TRUE,BPPEEP2005.xls
1192,19-Apr-05,high,15:15,out from mid pilings,13500,,,13500,TRUE,BPPEEP2005.xls
1193,19-Apr-05,dropping,15:22,Bruns.corner,15500,,,15500,TRUE,BPPEEP2005.xls
1194,19-Apr-05,dropping,15:30,WNW side Bruns (Canoe Pass)near tip,6000,,,6000,TRUE,BPPEEP2005.xls
1195,19-Apr-05,dropping,15:30,view corner,100,,,100,TRUE,BPPEEP2005.xls
1196,19-Apr-05,,,TOTAL,,,,47900,total,BPPEEP2005.xls
1197,20-Apr-05,rising,15:30,WNW side Bruns (Canoe Pass)near tip,0,,,0,FALSE,BPPEEP2005.xls
1198,20-Apr-05,rising,15:35,Bruns.corner,10000,,,10000,FALSE,BPPEEP2005.xls
1199,20-Apr-05,rising,15:35,outside mumblies,30000,,,30000,FALSE,BPPEEP2005.xls
1200,20-Apr-05,rising,15:48,C.Port corner (water edge),3200,3000,,3100,TRUE,BPPEEP2005.xls
1201,20-Apr-05,rising,15:48,C.Port corner (inner mud),1800,2100,,1950,TRUE,BPPEEP2005.xls
1202,20-Apr-05,rising,15:48,C.Port corner (close to dyke),900,1000,,950,TRUE,BPPEEP2005.xls
1203,20-Apr-05,high,16:00,east end pilings (inner mud),5300,,,5300,TRUE,BPPEEP2005.xls
1204,20-Apr-05,high,16:00,east end pilings (outer mud),7700,,,7700,TRUE,BPPEEP2005.xls
1205,20-Apr-05,high,16:05,mid pilings,16900,20500,18000,18500,TRUE,BPPEEP2005.xls
1206,20-Apr-05,high,16:10,west end pilings,3600,3750,,3675,TRUE,BPPEEP2005.xls
1207,20-Apr-05,dropping,16:21,view corner to B.P. corner (flock 1),10500,11300,,10900,TRUE,BPPEEP2005.xls
1208,20-Apr-05,dropping,16:21,view corner to B.P. corner (flock 2),2600,2400,,2500,TRUE,BPPEEP2005.xls
1209,20-Apr-05,dropping,16:21,view corner to B.P. corner (flock 3),1000,700,,850,TRUE,BPPEEP2005.xls
1210,20-Apr-05,dropping,16:21,WNW side Bruns (Canoe Pass)near tip,0,,,0,TRUE,BPPEEP2005.xls
1211,20-Apr-05,,,TOTAL,,,,55425,total,BPPEEP2005.xls
